Frame,F_Angry,F_Disgusted,F_Afraid,F_Happy,F_Sad,F_Surprised,F_Neutral
178,0.014928183518350124,0.0005400609807111323,0.053735677152872086,0.0065185013227164745,0.19387777149677277,0.0006816724198870361,0.7297181487083435
179,0.06729201227426529,0.01995975524187088,0.05765850841999054,0.005023451056331396,0.24046604335308075,0.0006380117847584188,0.6089621186256409
180,0.001972715137526393,8.610330405645072e-05,0.001445543603040278,0.018361127004027367,0.040234170854091644,9.354297799291089e-05,0.9378068447113037
181,0.02887502871453762,0.0018646131502464414,0.029222002252936363,0.030517712235450745,0.2770060896873474,0.0036784177646040916,0.6288360357284546
182,0.010157683864235878,0.00103006511926651,0.03806983307003975,0.010225389152765274,0.1486307978630066,0.00044789258390665054,0.7914383411407471
183,0.007793075870722532,0.0004934809403494,0.030302729457616806,0.0059641283005476,0.16765785217285156,0.0005868041189387441,0.787202000617981
184,0.015322022140026093,0.0006962778279557824,0.020839368924498558,0.006424480117857456,0.18064455687999725,0.0003426031325943768,0.7757307887077332
185,0.013462738133966923,0.000674485054332763,0.06219965219497681,0.010385398752987385,0.15797512233257294,0.0009531750110909343,0.7543494701385498
186,0.010195359587669373,0.0004125645209569484,0.056851405650377274,0.007539018057286739,0.1431669294834137,0.000540715700481087,0.7812941074371338
187,0.020501619204878807,0.0010204340796917677,0.07104093581438065,0.007693549618124962,0.2351773977279663,0.0008729538531042635,0.6636930108070374
188,0.010239699855446815,0.0001540078956168145,0.023763351142406464,0.008446085266768932,0.10593288391828537,0.0006059088627807796,0.8508580327033997
189,0.11466840654611588,0.044432204216718674,0.08821786195039749,0.018977832049131393,0.3842899799346924,0.0014876017812639475,0.34792613983154297
190,0.006353022065013647,0.00048178184079006314,0.007570758927613497,0.010039596818387508,0.03341614827513695,0.00017156271496787667,0.9419671297073364
191,0.006471614819020033,3.810762063949369e-05,0.002216855762526393,0.017892418429255486,0.07762257754802704,0.00041063022217713296,0.8953478932380676
192,0.039637260138988495,0.0011172343511134386,0.05730753019452095,0.009387712925672531,0.275485098361969,0.0024273188319057226,0.6146378517150879
193,0.0073148030787706375,0.0002483381249476224,0.01483804639428854,0.011555577628314495,0.08448292315006256,0.0005483554559759796,0.881011962890625
194,0.009212327189743519,0.0004277741245459765,0.025765331462025642,0.012419089674949646,0.09995368868112564,0.0007478245534002781,0.8514739871025085
195,0.02304147370159626,6.973554263822734e-05,0.0191071517765522,0.00432812562212348,0.1414732187986374,0.0011421708622947335,0.8108382225036621
196,0.010497575625777245,0.0012596872402355075,0.0331704206764698,0.013546999543905258,0.21714168787002563,0.0011073161149397492,0.7232762575149536
197,0.011403091251850128,0.0004661956336349249,0.049468811601400375,0.007880098186433315,0.1864030808210373,0.001112535479478538,0.7432661652565002
198,0.014423444867134094,0.0009999626781791449,0.0314115434885025,0.008476884104311466,0.20268918573856354,0.00040230932063423097,0.7415966987609863
199,0.013846049085259438,0.0020532170310616493,0.03985019028186798,0.008852624334394932,0.20920687913894653,0.0007136912900023162,0.725477397441864
200,0.003430234966799617,5.9930054703727365e-05,0.013913938775658607,0.009882142767310143,0.0740877017378807,0.0005620020674541593,0.8980640769004822
201,0.010001609101891518,0.0009484733454883099,0.028364943340420723,0.010457203723490238,0.17037907242774963,0.0005747773102484643,0.7792739868164062
202,0.012009885162115097,0.001096311374567449,0.05434355512261391,0.008840092457830906,0.1929599940776825,0.0008730445988476276,0.7298771739006042
203,0.007954685017466545,0.00033789389999583364,0.028671300038695335,0.014026179909706116,0.09885247051715851,0.0010684230364859104,0.8490891456604004
204,0.013425135053694248,2.0791261704289354e-05,0.009930901229381561,0.0038895660545676947,0.08882369846105576,0.0008200068259611726,0.8830899596214294
205,0.010628187097609043,2.7696223696693778e-05,0.006793212611228228,0.010075623169541359,0.06316756457090378,0.0012405526358634233,0.9080671668052673
206,0.013416783884167671,0.00020119958207942545,0.052513573318719864,0.011459458619356155,0.12199407815933228,0.0017191886436194181,0.7986957430839539
207,0.015162235125899315,8.497880480717868e-05,0.01391544844955206,0.009148861281573772,0.10386194288730621,0.0007997163338586688,0.8570268154144287
208,0.014060096815228462,0.0001596321671968326,0.04205673187971115,0.010548124089837074,0.10694853216409683,0.0013700922718271613,0.8248567581176758
209,0.01333639770746231,0.00045613193651661277,0.05985008180141449,0.013419684022665024,0.1398194581270218,0.001725722337141633,0.7713924646377563
210,0.01055208407342434,1.619756585569121e-05,0.005699591711163521,0.009278574958443642,0.0802430659532547,0.0012269128346815705,0.8929835557937622
211,0.007415651809424162,0.0003993368009105325,0.013185972347855568,0.016355054453015327,0.1250000298023224,0.0012307410361245275,0.8364131450653076
212,0.019753357395529747,0.0001224335574079305,0.013806484639644623,0.008611691184341908,0.13007627427577972,0.001522147678770125,0.8261076211929321
213,0.01145177986472845,0.0011271699331700802,0.034214384853839874,0.012764106504619122,0.17853263020515442,0.0009149783290922642,0.760995090007782
214,0.0016116801416501403,7.612035915371962e-06,0.0044430154375731945,0.008390181697905064,0.04798085242509842,0.000451285217422992,0.9371153116226196
215,0.013909587636590004,0.003075899090617895,0.013686993159353733,0.013511271215975285,0.18815918266773224,0.000170893530594185,0.7674861550331116
216,0.009886209852993488,0.001893149921670556,0.0150502510368824,0.011248464696109295,0.07056066393852234,0.00020105061412323266,0.891160249710083
217,0.0061253951862454414,0.0016506274696439505,0.019509248435497284,0.009520960971713066,0.084223173558712,0.0003263397666160017,0.8786442279815674
218,0.002949062967672944,0.00022311143402475864,0.004609383642673492,0.028144031763076782,0.047524865716695786,0.000254572689300403,0.9162948727607727
219,0.0048320298083126545,7.261937571456656e-05,0.007501729764044285,0.02351832389831543,0.04514233022928238,0.0004588972369674593,0.9184740781784058
220,0.005043740384280682,0.00013944506645202637,0.01340213231742382,0.01715080998837948,0.061353035271167755,0.0006165288505144417,0.902294397354126
221,0.00748756667599082,7.204768189694732e-05,0.012206685729324818,0.011222083121538162,0.07775890827178955,0.0005493335775099695,0.8907034397125244
222,0.010833644308149815,0.0001647111785132438,0.03675946593284607,0.014203664846718311,0.09879254549741745,0.0007818221347406507,0.838464081287384
223,0.02543000504374504,0.00024291065346915275,0.04249340295791626,0.010800992138683796,0.15458495914936066,0.0018475190736353397,0.7646002769470215
224,0.009745661169290543,0.00026438181521371007,0.027560850605368614,0.027176326140761375,0.08971985429525375,0.0018221827922388911,0.843710720539093
225,0.25285136699676514,0.03391248360276222,0.1579243391752243,0.0315316878259182,0.2865443229675293,0.019051384180784225,0.21818439662456512
226,0.05594026297330856,0.015374084934592247,0.03997913375496864,0.025259315967559814,0.20491650700569153,0.0008077617385424674,0.6577230095863342
227,0.010145074687898159,3.6575835110852495e-05,0.047561224550008774,0.02959892340004444,0.029431302100419998,0.001986478455364704,0.8812403678894043
228,0.003823982086032629,6.001951078360435e-07,0.07681716978549957,0.016086550429463387,0.0081827687099576,0.02617156319320202,0.8689174652099609
229,0.01729799620807171,3.5946509342466015e-06,0.06579603254795074,0.0033861889969557524,0.01627212017774582,0.07764555513858795,0.8195985555648804
230,0.005731960292905569,1.8368657492828788e-06,0.12536415457725525,0.007917881943285465,0.007357521913945675,0.037153687328100204,0.8164730072021484
231,0.003971397876739502,1.0730557278293418e-06,0.3455039858818054,0.0056883059442043304,0.001247374340891838,0.317666232585907,0.3259216248989105
232,0.0014314553700387478,2.7951843506457408e-08,0.006812412291765213,0.001697177765890956,0.003193033393472433,0.005905007012188435,0.9809608459472656
233,0.0028933570720255375,1.2622756457858486e-06,0.11875879764556885,0.010086839087307453,0.005113102030009031,0.04794478043913841,0.815201997756958
234,0.0015767125878483057,3.1003236244941945e-07,0.046427223831415176,0.006423659157007933,0.0030735020991414785,0.021023068577051163,0.9214755296707153
235,0.005385054741054773,5.682369646820007e-06,0.4687321186065674,0.023258548229932785,0.037758614867925644,0.07252820581197739,0.3923317790031433
236,0.003944584634155035,4.768713779412792e-07,0.24326816201210022,0.004466797225177288,0.00726722925901413,0.073868528008461,0.6671841740608215
237,0.013178566470742226,0.00010074389138026163,0.01825864613056183,0.006437201052904129,0.04091508314013481,0.0019239113898947835,0.9191858172416687
238,0.02964928187429905,0.0018686390249058604,0.07560479640960693,0.040355853736400604,0.11582905799150467,0.0013770217774435878,0.7353153228759766
239,0.041067127138376236,0.0020519800018519163,0.0358235165476799,0.03194471448659897,0.10267454385757446,0.0010971067240461707,0.7853410243988037
240,0.027092233300209045,0.002639465732499957,0.0383320227265358,0.025288626551628113,0.10866514593362808,0.0017555439844727516,0.7962270379066467
241,0.03774529695510864,0.007220935076475143,0.07584159076213837,0.024843934923410416,0.2976893186569214,0.0022914179135113955,0.5543674826622009
242,0.007616930641233921,7.24972560419701e-05,0.027623139321804047,0.015312363393604755,0.05691459774971008,0.0003613979206420481,0.8920990824699402
243,0.012969693168997765,0.0003435308753978461,0.04385392740368843,0.013736657798290253,0.08830608427524567,0.0006291229510679841,0.8401609063148499
244,0.00805465318262577,0.00020981453417334706,0.03319010138511658,0.010199140757322311,0.07755222916603088,0.0006528766243718565,0.8701412081718445
245,0.014849059283733368,0.0008255680440925062,0.039350610226392746,0.02376401424407959,0.07415670156478882,0.0009069329826161265,0.8461471199989319
246,0.021443020552396774,0.0005283340578898787,0.046611759811639786,0.00876370444893837,0.10924307256937027,0.0007001418271102011,0.8127100467681885
247,0.02591036632657051,0.0011379898060113192,0.05591323971748352,0.013306668028235435,0.14353954792022705,0.001011542626656592,0.7591807246208191
248,0.009560519829392433,0.0006315159262157977,0.04935264587402344,0.010928189381957054,0.09268920868635178,0.0005417929496616125,0.8362961411476135
249,0.0035647149197757244,0.00033264877856709063,0.022576019167900085,0.014942144975066185,0.0513833686709404,0.00032023133826442063,0.9068809747695923
250,0.002813628176227212,0.00019467202946543694,0.017397016286849976,0.016505608335137367,0.04108976200222969,0.00025255748187191784,0.9217467904090881
251,0.0003842262667603791,3.1241841043083696e-06,0.0010370692471042275,0.01752581261098385,0.011059783399105072,0.00015852192882448435,0.9698314070701599
252,0.0015706606209278107,0.00010407300578663126,0.009367487393319607,0.01937975361943245,0.03315857797861099,0.00029219273710623384,0.936127245426178
253,0.000900978920981288,6.31117945886217e-05,0.004121440928429365,0.008794478140771389,0.02364601381123066,0.0001815732248360291,0.9622924327850342
254,0.007048865780234337,0.000563503650482744,0.0432218536734581,0.01461132150143385,0.09920310974121094,0.000497210945468396,0.8348541259765625
255,0.0025548876728862524,0.0002906612935476005,0.012104800902307034,0.012761099264025688,0.05423053726553917,0.00021503266179934144,0.9178429245948792
256,0.0021781206596642733,0.00026703134062699974,0.012437074445188046,0.019769834354519844,0.038566865026950836,0.00026794406585395336,0.926513135433197
257,0.013560803607106209,0.0016410452080890536,0.060639504343271255,0.008272909559309483,0.15985524654388428,0.0008431472815573215,0.7551873326301575
258,0.0005748641560785472,3.1362957088276744e-05,0.004168454557657242,0.007967864163219929,0.025284402072429657,0.00016366559430025518,0.9618093967437744
259,0.0020823199301958084,0.00021755057969130576,0.012930560857057571,0.01316500548273325,0.05641775578260422,0.0002584777830634266,0.9149283170700073
260,0.007764551322907209,0.0001805992505978793,0.03237258642911911,0.011548611335456371,0.07934777438640594,0.0008633865509182215,0.8679226040840149
261,0.004992268979549408,0.00038648233748972416,0.03073716163635254,0.014037113636732101,0.08519582450389862,0.0004976713680662215,0.8641535639762878
262,0.007953963242471218,0.0017667002975940704,0.049892768263816833,0.012016535736620426,0.16338317096233368,0.0006795658264309168,0.7643072605133057
263,0.006999634206295013,0.00015838089166209102,0.02930423989892006,0.009243369102478027,0.061576370149850845,0.0004233034560456872,0.892294704914093
498,7.408499924643763e-10,1.500758016173765e-23,2.535792020808003e-07,2.83599338457563e-10,3.8871261494932696e-05,2.448050373526911e-10,0.9999608993530273
499,6.448704764627777e-11,3.8699139961096313e-23,5.0610531616257504e-05,6.113638928439968e-09,1.897726542665623e-05,2.5692774574537225e-09,0.9999303817749023
500,1.3922085706497e-09,2.053270200475386e-16,0.004526635631918907,8.581390284234658e-05,0.000840294873341918,1.1771649042202625e-06,0.9945460557937622
501,0.00026402209186926484,2.7956359645031625e-06,0.01816435158252716,0.12315421551465988,0.11825378239154816,5.675049760611728e-05,0.7401040196418762
502,0.0001116995481424965,7.408726219182427e-07,0.0024072115775197744,0.199602872133255,0.2770305871963501,0.00024099324946291745,0.5206058025360107
503,0.00042055020458064973,3.2544117857469246e-05,0.01511331181973219,0.3212284743785858,0.08829694986343384,0.0023590591736137867,0.5725491046905518
504,0.0036682288628071547,0.0005639140726998448,0.025520065799355507,0.2188572883605957,0.19006690382957458,0.0036525498144328594,0.557671070098877
505,0.0093550905585289,0.0013051633723080158,0.034520331770181656,0.1277388036251068,0.1421521008014679,0.00774852791801095,0.6771799325942993
506,0.009893161244690418,0.0016744928434491158,0.012553836219012737,0.1454445719718933,0.09077627211809158,0.0026227207854390144,0.7370349168777466
507,0.029712017625570297,0.0072073908522725105,0.03785526007413864,0.17027752101421356,0.18984460830688477,0.020021969452500343,0.5450811982154846
508,0.0016046138480305672,1.4131420357443858e-05,0.002658289857208729,0.020554576069116592,0.024278340861201286,2.4005685190786608e-05,0.9508661031723022
509,0.019277650862932205,0.0003236092743463814,0.009132652543485165,0.029792580753564835,0.07609821110963821,0.00012413429794833064,0.8652511835098267
510,0.013499364256858826,0.00012566738587338477,0.007080861832946539,0.01810709573328495,0.0841841846704483,5.173902536625974e-05,0.8769510984420776
511,0.057633765041828156,0.0012075962731614709,0.04462697356939316,0.14803887903690338,0.137604758143425,0.007708324585109949,0.6031797528266907
512,0.005917118862271309,8.386058652831707e-06,0.004575108177959919,0.009653782472014427,0.03851321339607239,4.305058973841369e-05,0.9412893652915955
513,0.007841880433261395,4.5650635911442805e-06,0.004332355689257383,0.009410768747329712,0.042119476944208145,0.00010019118781201541,0.9361907839775085
514,0.002654343843460083,2.6754930786410114e-06,0.002590797608718276,0.015294578857719898,0.014088783413171768,0.00010297320841345936,0.9652658700942993
515,0.0028281095437705517,2.551668330852408e-06,0.002388529246672988,0.01597527600824833,0.016394304111599922,5.8326088037574664e-05,0.9623530507087708
516,0.047088123857975006,0.00022736865503247827,0.022845370694994926,0.024882052093744278,0.13038156926631927,0.00019094429444521666,0.7743846774101257
517,0.006693117320537567,2.301669337612111e-05,0.01134482678025961,0.02989775873720646,0.05405737832188606,0.00015405865269713104,0.8978299498558044
518,0.00911671295762062,6.177237810334191e-05,0.027634160593152046,0.03998514264822006,0.06676944345235825,0.000332751777023077,0.8560999631881714
519,0.009537694044411182,0.00021531025413423777,0.04116840288043022,0.051450036466121674,0.08499365299940109,0.00041611501364968717,0.8122188448905945
520,0.016300631687045097,0.0002697455929592252,0.06708142161369324,0.07164044678211212,0.08798046410083771,0.0003036073176190257,0.7564235925674438
521,0.011186282150447369,2.0471969719437766e-07,0.0028032006230205297,0.0027697680052369833,0.025013353675603867,0.00011534208169905469,0.9581118226051331
522,0.014587977901101112,1.395740241605381e-06,0.0051917522214353085,0.004106119275093079,0.03802870959043503,7.498884224332869e-05,0.9380090236663818
523,0.02623358927667141,4.206654193694703e-05,0.04782283306121826,0.02239295281469822,0.0627749115228653,0.0006568539538420737,0.840076744556427
524,0.016350435093045235,0.0002546238247305155,0.016356125473976135,0.04760889336466789,0.11273397505283356,0.00010834719432750717,0.8065876364707947
525,0.015457180328667164,0.00010953316814266145,0.009903177618980408,0.03681712597608566,0.09856867045164108,8.479804819216952e-05,0.8390595316886902
526,0.08546557277441025,0.003467054106295109,0.04135686904191971,0.03676280379295349,0.21813349425792694,0.0011634272523224354,0.6136507987976074
527,0.010783668607473373,1.447221620765049e-05,0.005323079880326986,0.023810040205717087,0.05776917189359665,8.95560224307701e-05,0.9022100567817688
528,0.012191533111035824,5.707591481041163e-05,0.010659300722181797,0.04294600337743759,0.07888441532850266,5.383100506151095e-05,0.8552078008651733
529,0.007967176847159863,3.6225857911631465e-05,0.005818258970975876,0.04643964767456055,0.06645232439041138,3.282432589912787e-05,0.873253583908081
530,0.008065516129136086,3.718168591149151e-05,0.005877084098756313,0.046438589692115784,0.06695380806922913,3.413327794987708e-05,0.8725937008857727
531,0.017629114910960197,0.0008453803020529449,0.05516517534852028,0.07079954445362091,0.12889240682125092,0.00022343340970110148,0.7264448404312134
532,0.07394051551818848,0.0024453625082969666,0.09879758954048157,0.03840191662311554,0.20301075279712677,0.003042632946744561,0.5803611874580383
533,0.03854834660887718,0.0033519435673952103,0.07368134707212448,0.07655379921197891,0.2015943080186844,0.0004641311534214765,0.6058061122894287
534,0.039886970072984695,0.0028277323581278324,0.06833379715681076,0.07527074217796326,0.19513754546642303,0.0004284075112082064,0.6181147694587708
535,0.04067610204219818,0.0029575717635452747,0.0669330582022667,0.07526377588510513,0.1950022429227829,0.00044755751150660217,0.6187196969985962
536,0.03308340907096863,0.0010742038721218705,0.08232668787240982,0.07923181354999542,0.15894815325737,0.000507679651491344,0.6448280215263367
537,0.026536360383033752,0.00013099760690238327,0.02109450101852417,0.029109245166182518,0.10963189601898193,0.00012053789396304637,0.8133765459060669
538,0.01613338105380535,0.00447440380230546,0.003339987015351653,0.01951088383793831,0.19749069213867188,1.652916762395762e-05,0.7590341567993164
539,0.0057082162238657475,0.0001231716014444828,0.0032924150582402945,0.017895903438329697,0.1332390159368515,6.4661999203963205e-06,0.8397348523139954
540,0.09599258005619049,0.053786780685186386,0.0103762773796916,0.0025570837315171957,0.5912346839904785,2.415810013189912e-05,0.24602843821048737
541,0.2919682562351227,0.47239091992378235,0.005494506563991308,0.00040359742706641555,0.2107466459274292,5.7918241509469226e-05,0.018938228487968445
542,0.05540416017174721,0.027949534356594086,0.01789007894694805,0.004539660643786192,0.6441999077796936,4.870035627391189e-05,0.249968022108078
543,0.055515263229608536,0.006229951046407223,0.013660147786140442,0.006634315941482782,0.3833339512348175,4.731855005957186e-05,0.5345790982246399
544,0.2552257776260376,0.07830451428890228,0.005451830569654703,0.0009156506275758147,0.6254901885986328,2.406571729807183e-05,0.03458799049258232
545,0.0800696387887001,0.08163904398679733,0.017028219997882843,0.002275774022564292,0.6701297760009766,4.03393896704074e-05,0.14881721138954163
546,0.19719460606575012,0.14649295806884766,0.005123802926391363,0.0013692608335986733,0.5423755645751953,1.1477671250759158e-05,0.10743234306573868
547,0.21741674840450287,0.5275980830192566,0.0032486459240317345,0.001818162272684276,0.20495478808879852,1.2768309716193471e-05,0.04495072737336159
548,0.08981431275606155,0.020785048604011536,0.022304533049464226,0.0030217987950891256,0.49460116028785706,9.515699639450759e-05,0.369378000497818
549,0.015170595608651638,0.004541211295872927,0.027174722403287888,0.01141456887125969,0.25140467286109924,1.8310473024030216e-05,0.6902759671211243
550,0.05888775363564491,0.026240626350045204,0.02261982671916485,0.004134646616876125,0.5292350053787231,5.586008046520874e-05,0.358826220035553
551,0.16245180368423462,0.719879150390625,0.0019978133495897055,0.0004473214503377676,0.10036876052618027,6.1749251472065225e-06,0.01484889630228281
552,0.02999737299978733,0.007388564292341471,0.006803775671869516,0.03453506901860237,0.39264678955078125,2.062036219285801e-05,0.5286077857017517
553,0.009633437730371952,0.0008301465422846377,0.007686618249863386,0.0369865745306015,0.1111009269952774,8.076873200479895e-05,0.8336815237998962
554,0.04086926206946373,0.0021887635812163353,0.008237085305154324,0.03865813836455345,0.2672962248325348,2.7478548872750252e-05,0.6427229642868042
555,0.04379339888691902,0.00569915072992444,0.010681348852813244,0.10480918735265732,0.2167634665966034,0.00013297368423081934,0.6181204319000244
556,0.018939578905701637,9.342225530417636e-05,0.0018550948007032275,0.023454954847693443,0.1275249421596527,1.7284634168390767e-06,0.8281302452087402
557,0.0029387795366346836,6.798203685320914e-05,0.0023970473557710648,0.03981451690196991,0.042213112115859985,3.387563265278004e-05,0.912534773349762
558,0.028999967500567436,0.0015566782094538212,0.016140470281243324,0.04468892514705658,0.15449339151382446,0.00029509825981222093,0.7538255453109741
559,0.019979320466518402,0.0002173389948438853,0.009251788258552551,0.028664078563451767,0.08239854127168655,0.00011743748473236337,0.859371542930603
560,0.014834987930953503,6.59147190162912e-05,0.00549081526696682,0.022932667285203934,0.0528268925845623,0.00013877903984393924,0.9037099480628967
561,0.024431953206658363,0.00032732399995438755,0.008575194515287876,0.060447242110967636,0.1238350048661232,0.00023009702272247523,0.7821532487869263
562,0.009065725840628147,0.0002764306263998151,0.010617988184094429,0.026267459616065025,0.08091963827610016,0.0001302996533922851,0.8727225661277771
563,0.04568856209516525,0.0010293053928762674,0.025830624625086784,0.04586079344153404,0.17874780297279358,0.0005499154212884605,0.7022929191589355
564,0.027400188148021698,0.0004465945821721107,0.006114569958299398,0.037645600736141205,0.12872792780399323,0.0001355139829684049,0.7995296716690063
565,0.025528952479362488,0.0003234378818888217,0.004434358794242144,0.031987112015485764,0.12082056701183319,7.837390148779377e-05,0.8168271780014038
566,0.03354765474796295,4.189165701973252e-05,0.014578977599740028,0.02768392115831375,0.0802205428481102,0.0005417728680185974,0.8433852791786194
567,0.04213709384202957,3.373170329723507e-05,0.013018976897001266,0.01906576007604599,0.09203850477933884,0.00040749149047769606,0.83329838514328
568,0.015073874033987522,0.00010075244790641591,0.010612048208713531,0.017170952633023262,0.07060705870389938,0.00010706495231715962,0.8863283395767212
569,0.02009536139667034,0.0005434436607174575,0.022543814033269882,0.02082802914083004,0.09442869573831558,7.883051148382947e-05,0.8414818048477173
570,0.019093705341219902,0.0015871513169258833,0.03018954023718834,0.03186127170920372,0.12715603411197662,0.000202766022994183,0.7899096012115479
571,0.022014815360307693,0.0016314724925905466,0.024461206048727036,0.033200107514858246,0.15451329946517944,0.000156334150233306,0.7640228271484375
572,0.02491326443850994,0.0008082558051683009,0.030799275264143944,0.03059167042374611,0.11676356196403503,0.00028623981052078307,0.7958377599716187
573,0.0031951386481523514,1.2001949471596163e-05,0.0035704555921256542,0.01888289861381054,0.02253035269677639,7.080012437654659e-05,0.9517384171485901
574,0.012752009555697441,0.00020290388783905655,0.008720556274056435,0.0173448845744133,0.07747422158718109,7.142417598515749e-05,0.8834340572357178
575,0.0005087051540613174,1.215344695992826e-07,0.0003017527051270008,0.004736941307783127,0.003796962322667241,3.0730938306078315e-05,0.9906248450279236
576,0.01473896112293005,0.0006306568975560367,0.01836301013827324,0.02997683174908161,0.09261755645275116,0.00011022503895219415,0.843562662601471
577,0.02066832222044468,0.000602395215537399,0.02177855744957924,0.027805529534816742,0.10429372638463974,0.00014304742217063904,0.8247084021568298
578,0.010869337245821953,5.9374979173298925e-06,0.0027726045809686184,0.009695224463939667,0.04610159248113632,0.00014912235201336443,0.9304061532020569
579,0.021325496956706047,0.00025322535657323897,0.016949664801359177,0.022669531404972076,0.1416267305612564,0.0002887110458686948,0.7968866229057312
580,0.0078079551458358765,5.1258899475215e-05,0.003885817714035511,0.013150730170309544,0.05410779267549515,3.6183479096507654e-05,0.9209601879119873
581,0.025466693565249443,0.00011115927918581292,0.009000279940664768,0.015876030549407005,0.09421198815107346,0.00021267881675157696,0.8551211953163147
582,0.022885765880346298,0.00021631759591400623,0.016904447227716446,0.02402251772582531,0.08968061953783035,0.0003165821253787726,0.8459736704826355
583,0.010106401517987251,0.00024895122624002397,0.011138652451336384,0.02266753651201725,0.07896729558706284,0.00020857944036833942,0.8766624927520752
584,0.0007837408920750022,5.8092211929761106e-08,0.00021208827092777938,0.0028019079472869635,0.0051907082088291645,1.0205452781519853e-05,0.9910014271736145
585,0.014971678145229816,0.0004665899323299527,0.020646292716264725,0.029462194070219994,0.08195292204618454,0.0003242657985538244,0.8521760106086731
586,0.020334336906671524,0.001280587282963097,0.03293619677424431,0.03082522377371788,0.1462339460849762,0.0003646966943051666,0.7680250406265259
587,0.04163685813546181,0.0006438702694140375,0.013466901145875454,0.03654410317540169,0.16140656173229218,0.0002588669885881245,0.7460427284240723
588,0.004454426933079958,7.145342533476651e-05,0.003177882870659232,0.034274227917194366,0.04675672575831413,1.3719999515160453e-05,0.9112515449523926
589,0.012267256155610085,1.8017859474639408e-05,0.0037265224382281303,0.014757655560970306,0.04086698591709137,0.00022818597790319473,0.9281353950500488
823,0.001156238024123013,3.9554342946977406e-30,8.258745651801291e-07,2.500877701465393e-19,0.021464873105287552,2.924032272821203e-13,0.9773780703544617
824,0.962648332118988,3.1038119764007676e-19,9.504770423518494e-05,8.183221353146031e-13,0.03522710129618645,1.1243783681891273e-09,0.0020295388530939817
825,0.8370997309684753,1.0853293192284157e-14,0.020478971302509308,1.4474476301984396e-06,0.039130620658397675,4.3799074774142355e-05,0.10324550420045853
826,0.0015904891770333052,1.521985981689511e-09,0.00040981557685881853,0.6877413988113403,0.020616428926587105,6.993048009462655e-05,0.2895718812942505
827,0.002402493730187416,2.0800802746911984e-10,8.647768845548853e-05,6.858546112198383e-05,0.09508243948221207,8.934791367209982e-06,0.9023510813713074
828,0.004835738800466061,8.161584474919437e-08,0.0010125505505129695,0.0062786065973341465,0.1255708932876587,1.0590147212496959e-05,0.8622915148735046
829,0.01155730988830328,2.7818273338198196e-06,0.004360200371593237,0.0032391634304076433,0.3404354453086853,5.780643186881207e-05,0.6403472423553467
830,0.09179322421550751,0.00013065245002508163,0.04523978382349014,0.008729126304388046,0.37015676498413086,0.0012456391705200076,0.4827047288417816
